V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21
-0.155921878062042	1.15162878168638	-0.807639479854342	-0.717568649294056	1.27351064773217	0.983552853964024	2.2348045133885	0.205440954833385	0.0702728424449136	-1.0454532333581	-0.167724419140072	-0.859712885598616	-1.25328482418743	-0.406791885759135	-0.505113338795588	NA	NA	NA	NA	NA	NA
-0.459273771043539	0.555694329824928	2.46081299010178	-0.0889151472203552	0.551649821580839	1.86396785868488	-0.580447804834107	-1.06777636756186	0.0357269193512536	-0.816623931742327	-0.776748683653117	-0.066572955933773	-0.651025828518735	-0.480553913713842	-0.479913515322025	NA	NA	NA	NA	NA	NA
0.795688469742854	-0.203726213522023	1.53629271810568	0.545136128444909	-0.339700271744264	2.66167388206647	-0.617833053944893	-0.838976584326361	-0.57075261165631	-0.0219922143125171	-0.81587810223818	-0.214455681873874	-0.750208934307734	-0.355835306393029	-0.809432224040725	NA	NA	NA	NA	NA	NA
0.961199465185468	-0.260614227735802	1.58506950103465	0.567409178224203	-0.0917240739751919	2.5201664658173	-0.481359930366999	-0.830316421355541	-0.139679401237463	-0.498150163752845	-0.657172790239154	-0.468284648856608	-0.269026191324482	-0.857400738166241	-1.08011602325129	NA	NA	NA	NA	NA	NA
-0.693117006435356	2.06464932913807	0.919954910959632	1.42539422730727	-0.559566836431935	1.49384554320538	0.249003756283175	-0.189029662322231	-0.551007157828742	-1.0547908248004	-0.352154352314995	-0.867858780621377	-0.973358152926331	-0.256393800705848	-0.655571192506316	NA	NA	NA	NA	NA	NA
1.2350695368773	0.226452862691538	1.27420875875409	-0.232645179446043	-0.681825304771487	2.00257483216	1.03233604575687	-0.80881544221759	0.294168023859692	-1.16635117466223	-0.312110245689151	0.0282565157539176	-1.00850169790988	-1.2698909085772	-0.612926622579822	NA	NA	NA	NA	NA	NA
1.77481172952659	-0.158836741031037	0.934194206062525	0.895427536784305	0.566321269332811	1.17746254245398	-0.46590741533363	-0.237141012733364	0.900980336636233	-0.764572591663179	-0.301850549525221	-0.258055078437812	-1.30367643361185	-1.14530297968663	-1.61385481877373	NA	NA	NA	NA	NA	NA
-0.487526526981971	-0.376922892958396	2.42001783854316	0.720976211543872	-0.189901791176889	1.83796438650797	0.753024142177107	-0.779768201573498	-0.180260811935287	-0.859620805945352	-0.818394249680968	-0.68410376044309	-0.42407107325263	-0.208913962043965	-0.722498502780067	NA	NA	NA	NA	NA	NA
0.369377343614102	-0.283068112805568	2.04100105191921	0.0359787689105696	0.17925786328391	2.14710790044674	0.667746340098743	-1.09448936200593	-0.0654435314756205	-0.858313875218749	-0.818648207288319	0.0460471359349925	-0.624475633646823	-0.940957607737388	-0.801120074029874	NA	NA	NA	NA	NA	NA
1.62030687038065	-0.975312960515267	1.66680936445443	-0.0812462423458801	0.462797729838558	1.8999684557034	-0.583410465887762	0.408143020571396	-0.88204071387996	-0.339571327090582	-0.275091516536512	-0.649396325626715	-0.398741941774789	-0.89568217960266	-0.977531767688309	NA	NA	NA	NA	NA	NA
0.382794234590833	1.13130141314551	0.54723160842123	-0.489631838007564	-0.59673205550874	1.39259936240712	0.745864839789188	1.20865212467975	1.09097458616338	-1.10676327760939	-0.342624760489537	-0.0312418251248049	-1.29055706429245	-1.19236441014793	-1.4495029380166	NA	NA	NA	NA	NA	NA
0.599957484686525	0.68884008839787	-0.13889957839496	-0.703214418638399	-0.549315711493887	2.51512805170873	1.13743831541222	-0.593098716999525	0.887611237263369	-1.03074888660848	-0.986735729461328	-0.843407486032805	-0.598313684785029	0.260773789510616	-0.646014754564921	NA	NA	NA	NA	NA	NA
1.63499676462535	-0.108563060092071	-0.950559063023723	0.0366413376499806	0.0947260578836545	0.721959138163158	2.41376336205923	-1.12443029816695	0.539978262959591	-0.862252901676667	-0.049556014166079	-0.141132131935712	-0.484586224221625	-0.950353277123313	-0.770631952934834	NA	NA	NA	NA	NA	NA
0.979968285837029	0.169204980000987	1.60097179468364	0.439144999110775	-0.561910452070536	1.5159872431687	1.50444739152061	-0.58771948581405	-0.0429578162533601	-0.930622523913501	-0.892029171163252	-0.136818599197671	-1.25229726183933	-0.626940948079805	-1.17842843599024	NA	NA	NA	NA	NA	NA
2.21883501013217	-0.145030494202071	1.26693708591405	-0.682314006661674	0.526627519447879	1.39127487541245	-0.323565886388786	-0.598611659642843	0.158589323344102	-0.952874911097923	-0.594759684560751	0.571769229496764	-0.904446989901006	-1.03726352306036	-0.895165888231997	NA	NA	NA	NA	NA	NA
1.34186928166722	0.758211776132707	0.909612416556026	0.704449284111446	-0.284083164254371	1.18782522128647	1.54250262170433	-0.259541153649073	-0.123582731804131	-1.47595564822505	-1.05550390942744	-0.311966172011521	-0.744211241599501	-1.03851752335261	-1.1511090571345	NA	NA	NA	NA	NA	NA
-0.581026950849676	0.743783879701924	2.01751215516561	1.18399254766105	-0.601694999000795	1.49376105211647	-0.674301982939184	0.88666600002097	-0.594146041279681	-0.482117535339149	0.105183113509374	-0.745008003705011	-1.11227480269427	-1.0055552787585	-0.634773153609144	NA	NA	NA	NA	NA	NA
1.79765875188601	-0.0248277956165575	-0.433615136972601	0.550791693374394	-0.151686384955868	-1.03411948503384	2.35664080478267	-0.761721311395164	0.885129598724399	-1.08216200608211	-0.645957580059959	-0.143277693475813	-0.64371188354826	-0.433229265000771	-0.235912306626531	NA	NA	NA	NA	NA	NA
1.17711694900237	0.0880547510419889	1.17214856735265	-0.254189288711409	-0.120866092102654	1.90396210155537	1.12538154973685	-1.47670061531627	0.289953798266135	-1.19602566896874	-0.0379892715216645	-0.0741385518955597	-0.78324610006316	-1.29531936832548	-0.518142760050421	NA	NA	NA	NA	NA	NA
0.247694582869854	0.81029188248278	0.263284943776266	-0.357907093540512	1.35666521669891	0.434974949601941	2.55372766199054	-0.238584474458636	-0.00399975727145273	-0.849888722197753	-0.77316748490235	-1.09178548710897	-0.95706318314851	-0.501635373126715	-0.892607661665395	NA	NA	NA	NA	NA	NA
-0.625605827419213	-0.8582170318997	1.39184966841713	-0.0791261345914938	1.04157963721764	-0.541776673480414	2.47507346407546	0.787561489624834	-0.711207261363724	-0.974067032982993	-0.289750877332289	-0.792136660728088	0.174483628587393	-0.732523608966049	-0.266136779158498	NA	NA	NA	NA	NA	NA
-0.663136696270779	-0.333606498704153	2.12122494340662	0.810636383173949	1.01016974988638	1.22184480638888	-0.761360214699799	-0.515579079905107	1.08883334095043	-1.02211803791429	-0.54645203718042	0.229420101472262	-0.914886617232247	-0.746195368916402	-0.97879477445532	NA	NA	NA	NA	NA	NA
-0.801135054570982	1.07375621620598	1.2425401254816	-0.0671160826331453	-0.0874836016521686	0.934058518305511	2.25760481949324	-0.191847695902214	0.0773908404280039	0.0845535068725786	-1.13963687385951	-0.988053627089524	-0.770857113985736	-1.28221318302264	-0.34156079407099	NA	NA	NA	NA	NA	NA
0.109319782268846	0.220825518970292	1.77885042274165	0.520943423476416	0.920593751707743	1.99268287699451	-0.342259265627085	0.412105716724929	-0.514315240943545	-1.09074619311821	-1.02159325656958	-0.488761882676333	-0.914307820047397	-0.25682433897451	-1.32651349492773	NA	NA	NA	NA	NA	NA
2.49126509347637	-1.16132321803459	0.375459232781102	0.293751510245747	0.293969859295409	1.53939482300325	-0.71083729999549	-0.155979079523362	0.671037877058307	-0.508620326405938	-0.931434204107078	-0.786733216995827	-0.832886958210506	0.00827237047863208	-0.58533646306602	NA	NA	NA	NA	NA	NA
-0.271202028979834	0.950075402396155	1.95344640015699	-0.0481728956176553	-0.502247266138902	1.5643783556839	1.31265745703912	-0.800702568138784	-0.192903414354102	-1.00487935853339	-0.678394745898529	0.347675253327105	-0.735005969155197	-0.64862301949662	-1.24610160229027	NA	NA	NA	NA	NA	NA
0.898220119800401	-0.298697652973791	1.68182863666141	0.487569365437607	-0.0313187752378823	2.34232667650739	-0.400418860143795	-1.19878725379091	0.177525845943475	-0.89844167017239	-0.356795647344831	-0.356324831124714	-0.277881844290646	-0.554044730726499	-1.21475937854482	NA	NA	NA	NA	NA	NA
2.55367672519937	-0.133784875379012	0.559575911263192	-0.625951152813224	0.89715624433072	-0.994785218301711	0.232628038430425	-0.465453749073993	1.47357333994005	-0.581227035480996	-0.511221611660947	-0.278128040845607	-0.912577613096208	-0.236852073332434	-0.976628889179624	NA	NA	NA	NA	NA	NA
1.15759304142516	-1.53580681833023	0.70444891561025	0.102561717494635	1.03447714352014	1.87739081728511	1.22888471229936	-0.378201678499765	-0.326284530619854	-0.75941681028251	-0.0433807886451672	-0.629428406185787	-0.445459507734005	-0.611544785565476	-1.37583302177186	NA	NA	NA	NA	NA	NA
-0.69216243325242	1.46400503328135	-0.488092376762279	1.26012473145395	0.940262335150811	1.64484136059943	1.1148143348605	-0.505806064027092	-0.459474623930759	-0.615336722331848	-0.00612210378116084	-0.318278068131163	-0.930877360718046	-1.14654252039391	-1.26135552201736	NA	NA	NA	NA	NA	NA
1.36968082663487	0.556178423752633	0.777235008909089	0.426893526128156	0.674113549252066	0.355812390466955	1.95894875254271	-1.77579629804169	-0.00137870531628542	-0.688345563922906	-0.607227462534485	-0.335520442173028	-0.887570166451746	-0.750679745484448	-1.0723440937619	NA	NA	NA	NA	NA	NA
-0.101689375331875	0.218741374248729	2.58930081391103	0.917073611510674	0.0576575619654494	-0.312697497879066	0.828641534084556	-1.09419893483111	0.793939616005566	0.342766141693688	-1.04806724357333	-0.89543533669928	-0.768961683484292	-0.81800576607495	-0.709064815545792	NA	NA	NA	NA	NA	NA
1.7753380939493	0.613381175003194	0.817662297926104	0.564942906029381	0.4339187656959	-1.03413263054679	2.05442215363111	-1.18954855734825	-0.25443773287903	-0.438242577081753	-0.474801286912347	-0.557060009395174	-0.679924188555949	-0.865977839339713	-0.765540570175984	NA	NA	NA	NA	NA	NA
1.46131915211694	0.655553179330522	0.836783831982847	0.325973381938089	0.50329165168589	-0.515526091578778	2.12093932125698	-1.36083813141663	0.210950163009745	-0.915778011919883	-0.202168731151465	-0.244447245223671	-0.89396144204963	-1.06756807270279	-0.914522955278158	NA	NA	NA	NA	NA	NA
-0.105705248298493	0.534943788963836	2.36349955161409	0.0056309351270172	-0.112539636101625	1.21594788041547	0.857640582382666	-0.538727459346899	0.354784366859187	-0.56261230242822	-1.27796143883686	0.30604601041142	-0.817476614358099	-0.730882130986385	-1.49258828541711	NA	NA	NA	NA	NA	NA
0.790767121561039	0.0373673591194648	2.17331644728079	0.105476611474592	-0.546237973764559	2.30128108773395	-0.651083016129373	-1.04084301623228	-0.66912671611795	-0.402800240804497	-0.287447478945141	-0.322161025230597	-0.518771292881928	-0.456446213800334	-0.513291653263166	NA	NA	NA	NA	NA	NA
0.632229103491496	0.0409218381507345	2.21092381335444	0.0163215386367515	-0.480670043394874	2.33555900470434	-0.888389152637465	-0.975492005688804	-0.217886925343784	-0.577916196018298	-0.448500221585694	-0.529648288944981	-0.324807679418301	-0.377920477343868	-0.414724307961704	NA	NA	NA	NA	NA	NA
1.18684932276385	0.428977142818806	1.10497256176835	-0.611554481522267	-0.410541954471618	2.41708516355929	0.760248527929665	-0.997150865299829	-0.00871759312234159	-1.0371575328234	-0.991967366813647	-0.843180032673705	-0.457370294170828	-0.0429868499423478	-0.497505747999978	NA	NA	NA	NA	NA	NA
0.55317066795245	-1.17254934892485	1.48856981305302	0.0564301330932028	0.928006071792013	2.23230361470275	-0.230830778156247	-0.313453595668866	0.520893016891946	-0.414096508963962	-0.654717608048121	-0.183407622695722	-0.96932772119825	-0.389045369260426	-1.45194476456893	NA	NA	NA	NA	NA	NA
0.220632063612147	-0.492149950440222	0.937110711599624	0.92949433610824	0.969881339811329	2.44036686151662	-0.770965791959437	-0.0281374193642043	0.380942731093957	-1.04339493819388	-0.394061610293754	-0.850734009750418	-0.136304811817917	-1.13491170034108	-1.02776781158101	NA	NA	NA	NA	NA	NA
2.49810335781642	-0.211666111677755	0.469130869864515	-0.609029197002854	-0.111263345162481	0.107437071532055	1.65749149343352	-0.039021859615972	0.709399563780999	-0.550554244975266	-0.966902659979922	-1.21270042458941	-0.839836736069014	-0.331554646463187	-0.569033130891648	NA	NA	NA	NA	NA	NA
0.520081529047581	-0.622203563683857	0.375240361712334	1.13592161617117	1.14753885414603	1.93605517509886	1.33886330871657	-0.796763365549547	-0.717984106814864	-0.59014808721785	-0.168589895774595	-0.893882693072581	-0.931246648388007	-0.442869016051105	-1.29001346834014	NA	NA	NA	NA	NA	NA
2.50563939118021	1.25866791814803	-0.621220380832616	-0.641417493960488	-0.914165161558889	1.03455333222399	0.45773866396044	0.0418933742959526	0.446489187872428	0.0471332093756798	-0.948862971369982	-0.447261818617577	-0.356054361887454	-0.760464319251465	-1.10266856957826	NA	NA	NA	NA	NA	NA
2.16359441184165	0.920804728533108	0.50325051349086	-0.535485368091605	0.5345076249358	0.548225149324769	-0.788155174785046	-0.683888675202139	1.59019303468953	-0.486032296208993	-0.991537603193578	-0.134076076185554	-0.555966221496704	-1.09817053060744	-0.987263517044654	NA	NA	NA	NA	NA	NA
2.64269400909036	0.483356865463478	1.04940965234257	-0.0440753564992174	-0.795861481792181	-1.05180775806068	-0.817651339592303	1.05856624573366	0.529855298315654	-0.66653260436529	-0.294646189301141	-0.899444352324916	-0.429427015161535	-0.545163348234027	-0.219272625614431	NA	NA	NA	NA	NA	NA
1.49428020701851	-0.141755224755242	1.91476426245335	0.239766965856188	-0.17812880257618	1.91540482126014	-0.545574790938471	-0.778435193141037	-0.166665202533555	0.0971463023009129	-0.688967089160746	-0.855531370269693	-0.492605015749237	-0.527465262776039	-1.28623460698889	NA	NA	NA	NA	NA	NA
1.10639850720504	0.513807486232839	0.647020713711822	-0.100732222261817	-0.752435173202975	2.12126024098792	1.08086149829164	0.117112434274438	0.445372113925448	-1.46814744138269	-1.41638922423733	-0.424304038184427	-0.870498846306087	-0.361603749727433	-0.637722299326394	NA	NA	NA	NA	NA	NA
0.580996225958479	-0.119896287911973	1.94264558445792	-0.336076443879592	-1.02027689969657	1.83963425118177	1.19185782522846	-1.41790524293259	0.110903929673311	-0.106836633732121	-0.60419925481007	-0.120832398771724	-0.604855481664897	-0.31793446613138	-1.01722470696903	NA	NA	NA	NA	NA	NA
0.895571630563579	0.11486201797323	1.42608394713237	-0.644142211024775	-0.740538370178642	2.40183686528652	1.06162216317918	-0.302256057502291	0.0475856887050042	-0.760272718860681	-0.796661554283331	-0.526755941848232	-0.467551376020634	-0.735351997849187	-0.974032085272114	NA	NA	NA	NA	NA	NA
1.5234086701291	-1.14853334001457	1.42404067522468	0.700519901016164	-0.0156140710684963	2.04462851757713	-0.952909266636441	-0.648717635018636	0.229559600738807	-0.464837298674	-0.108835640407947	-1.03474648002314	-0.174026367321418	-0.630385864555917	-0.743551400965308	NA	NA	NA	NA	NA	NA
2.7865262649453	0.449188133240212	-0.600089578021669	-0.0336989049903735	0.677844694698211	0.794422726039724	-0.262562864560561	0.0512506111228612	0.454825892694426	-0.738093438099238	-0.660979883286203	-1.00839559261946	-1.47030809187932	-0.371839652997268	-0.0680903162866391	NA	NA	NA	NA	NA	NA
1.20779439384039	0.471613184554684	1.1447427248574	0.0750613983818746	0.179660078834516	1.23034845480834	1.97560305436522	-1.15494218944699	-0.293641513148782	-0.768330019855112	-0.849505438718866	-0.783625849310521	-0.459029880375655	-0.83783251409171	-1.13791588469478	NA	NA	NA	NA	NA	NA
1.00718456286831	0.127273689142995	0.851909896833813	-0.244730296520226	0.125607467326618	0.900979912885573	2.50536198821819	-1.03761984041415	-0.902786739281933	-0.0396829449862296	-0.38242743498375	-0.758162495730514	-1.42795870514753	-0.0768171914562782	-0.648131868754895	NA	NA	NA	NA	NA	NA
0.923111281768896	-0.427455682240761	1.56051914877767	0.284805405980755	0.0576258997003505	2.41488051553904	-1.18228694078853	-0.769673515187026	0.209964381988891	-1.22797600742032	-0.473742347370638	0.080155802357306	-0.649988946546195	-0.621713696218909	-0.178225300340524	NA	NA	NA	NA	NA	NA
-0.188894338955597	2.4826908565734	-0.373833440237684	-1.07158180131124	-0.646139134202382	1.65218015265502	1.04911153586384	-0.329600216030354	-0.0748704075103701	-0.633767722163499	-0.188789674520231	0.195498485141887	-0.541134966479243	-1.16368046076521	-0.167188868058337	NA	NA	NA	NA	NA	NA
0.924628068390205	-0.226514520664233	1.84837162795066	-0.0143703848796367	-0.387922586513169	1.65969865407482	1.54526758700842	-0.932551345479218	-0.261241902927777	-0.550429514016437	-0.976038591979933	-0.138276649912179	-0.570293272056699	-0.925320648440508	-0.99500652055432	NA	NA	NA	NA	NA	NA
1.74170498408219	0.25492142510395	0.622724306923966	-0.188762963081218	0.972235258210965	0.857387995513809	1.57378581715356	-1.5844670541336	-0.981944314913897	0.330036059976987	-0.526152644983787	-0.817956728087006	-0.589286790039738	-1.00424401497709	-0.659981336749092	NA	NA	NA	NA	NA	NA
1.9260160851748	-0.245303200307557	1.17191265014735	-0.522280800737353	-0.454291354254744	1.660630179663	1.06423118078856	-0.210829174388058	0.342490050764439	-1.12403410643654	-1.03586795167438	-0.17727832162299	-0.96498054906471	-0.757569096700902	-0.672845591350925	NA	NA	NA	NA	NA	NA
0.964480182668786	-0.521325632998216	1.58277457776608	-0.0271383707657978	0.074313007663257	2.48561284616378	-0.691214554896875	-0.543115810822828	-0.0764943815852185	-1.4527606794609	0.0651419313351448	-0.00932213060273069	-0.740626893600457	-0.713127821786831	-0.397196269077194	NA	NA	NA	NA	NA	NA
2.34061059267252	-0.852819663064189	0.0759277108221061	0.156341128598593	-1.34980353898011	0.833192098587332	1.39372994709266	0.313812491565254	0.442518443049221	-0.839619549793696	-0.391379950884228	-0.495712674625952	-0.058121517092746	-1.36461810677773	-0.204057411169032	NA	NA	NA	NA	NA	NA
1.04687752863357	1.77938534520885	-0.312475410099221	-0.41203968399996	0.699599643978876	0.00990106766118474	2.2231263467335	-0.312030828718162	-0.513861103920365	-1.18882545409004	-0.614757740929012	-0.984550023624334	-0.40804204116968	-0.850914065624399	-0.161393580040808	NA	NA	NA	NA	NA	NA
0.185390441692326	-0.296462566265722	1.93793505453772	-0.122422916401443	-0.294362211389838	2.29701404279257	0.628227626520752	-1.54798541129994	-0.203634324673023	-0.449457191183485	-0.383798864661393	-0.0153127592990522	-0.292458503238356	-0.254372240700934	-1.18830017643018	NA	NA	NA	NA	NA	NA
1.47294924343598	0.696605732511241	0.912640915672278	0.815666237233796	0.314910067068531	-0.696808331369594	2.11862723392815	-0.986465257853722	-0.618473841918122	-0.599205914797273	-0.0129324012340066	-0.57312541533819	-1.09646418903073	-0.858466134778723	-0.889457943529615	NA	NA	NA	NA	NA	NA
0.505680791707518	-0.509351618348774	1.80574951621806	0.342649578352951	-0.234380326000583	2.20280164442157	0.206032906109825	-1.59165536443867	0.357896921225912	-0.3519934885241	-1.01220142196901	-0.192216009344312	-0.0122942943513292	-0.475724723594422	-1.04099411146465	NA	NA	NA	NA	NA	NA
0.929163721883861	-0.00599017009118618	1.72988263946102	-0.0212536850446326	-0.0241039527776797	1.43756646345508	1.73496180857107	-0.583401866798428	-0.27036578519386	-0.732755203075838	-1.02262188532646	-0.39913211966487	-0.48667853350292	-0.965342020119762	-1.3199294117754	NA	NA	NA	NA	NA	NA
2.5005486126606	-0.762611074977028	0.768345334744427	-0.111122345552395	-0.698284983545198	1.26666807843251	0.313191069263726	0.907681930717219	-0.123067686340415	-0.745044334025308	-0.416503349384873	-0.351651147996253	-1.40976907573394	-0.721141769286883	-0.417239258976188	NA	NA	NA	NA	NA	NA
2.33553871354572	-0.141381748866849	0.50465265560299	-0.228928446868903	-0.117005647273894	0.373605542335236	1.68220626162551	-0.166381695483643	0.682079631210897	-0.75688389278716	-0.575591888473622	-0.63681530418051	-1.35000038183443	-1.20367387281789	-0.401419925733448	NA	NA	NA	NA	NA	NA
-0.168114903067748	0.2128588647117	1.35002110239025	-0.25632269166482	1.29768069876325	0.665353847680521	1.52804497434453	0.403245324462797	0.469705637247493	-0.185869279966129	-0.863400778467917	-0.785779571923709	-1.72422380679	-0.287885561424214	-1.65531385629599	NA	NA	NA	NA	NA	NA
1.09944857258306	-0.11890306013766	1.7526341276811	-0.0179893288028006	-0.184756081640814	1.32516337805943	1.7605971696687	-0.698991884715518	-0.292638509262033	-0.819490435040597	-0.788585982914972	-0.267006270724423	-0.4733658700381	-0.962343487628327	-1.31377233708704	NA	NA	NA	NA	NA	NA
2.1850054677923	-0.263118498215156	0.795072972494616	0.278198172299114	0.64357416549675	0.681577744110517	1.56259279570012	-0.136162871731599	-0.866022660919206	-0.675215607067909	-1.22808472579894	-0.928513530035744	-0.729710177810019	-0.405471833177792	-0.913721413137053	NA	NA	NA	NA	NA	NA
1.97814100147369	0.142694955540562	1.31095072790071	0.398833697521234	0.507881788108398	1.13775370488789	-1.14816931752035	-0.478900410159824	0.409671545649482	-0.56202512589071	-1.39745514002165	-1.23589041901298	-0.964475131805367	-0.357521718049111	0.25850984137803	NA	NA	NA	NA	NA	NA
